,transform,mean,se,group
T1,none,32.1275,0.7444950749781125,f
T2,none,38.347500000000004,2.2835950275826047,e
T3,none,56.4425,0.6239574638279974,c
T4,none,58.7525,0.6901856634268786,bd
T5,none,58.5025,0.43553367646294966,d
T6,none,60.125,1.6282019735483269,abcd
T7,none,64.3475,1.2907580137268173,a
T8,none,60.8125,0.6155536126122565,b
